lon,lat,property_type,neighbourhood,basement_finished,has_garage,has_fireplace,building_count,walkout_basement,air_conditioning,lot_size,Assessed_value_2015,Assessed_value_2016,change
-113.3462178,53.62696806,6,RURAL NORTH EAST SOUTH STURGEON,0,1,0,1,0,0,372204,356500,356000,Decrease
-113.3467531,53.62784486,6,RURAL NORTH EAST SOUTH STURGEON,0,0,0,1,0,0,69676.2,287500,287500,Decrease
-113.3479653,53.62540954,6,RURAL NORTH EAST SOUTH STURGEON,0,0,0,1,0,0,858853.8,369000,370000,Increase
-113.3783719,53.63055176,6,ANTHONY HENDAY HORSE HILL,0,0,0,0,0,0,2323729.9,1068500,826500,Decrease
-113.3794166,53.62798721,6,ANTHONY HENDAY HORSE HILL,0,0,0,0,0,0,98036.5,0,35000,Increase
-113.4559601,53.571401,6,ANTHONY HENDAY HORSE HILL,0,0,0,0,0,0,97951.6,45000,500,Decrease
-113.3800511,53.63286536,6,ANTHONY HENDAY HORSE HILL,0,0,0,0,0,0,124469.3,57000,57000,Decrease
-113.3802999,53.63375626,6,RURAL NORTH EAST HORSE HILL,0,0,0,0,0,0,73979.6,34000,34000,Decrease
-113.3807353,53.62706848,6,GORMAN,0,0,0,0,0,0,20730.8,9500,9500,Decrease
-113.387046,53.63504003,6,ANTHONY HENDAY HORSE HILL,0,0,0,0,0,0,72015.4,33000,33000,Decrease
-113.393297,53.631035,6,ANTHONY HENDAY HORSE HILL,0,0,0,0,0,0,42602.4,19500,19500,Decrease
-113.4057814,53.63128684,6,CY BECKER,0,0,0,2,0,1,492219.2,2849500,5474000,Increase
-113.403787,53.62863225,4,CY BECKER,0,0,0,0,0,0,52413.5,1134500,939500,Decrease
-113.4038676,53.62835409,4,CY BECKER,0,0,0,0,0,0,11835.6,286500,305500,Increase
-113.4071887,53.62794028,4,BRINTNELL,0,0,0,0,0,0,183471.9,3308500,3497000,Increase
-113.4080404,53.63003194,6,CY BECKER,0,0,0,0,0,0,870238.4,3731000,4750000,Increase
-113.4153065,53.6311602,6,MCCONACHIE AREA,0,0,0,0,0,0,380504.5,2174000,2202000,Increase
-113.4197144,53.62787933,3,HOLLICK-KENYON,0,0,0,0,0,0,237517.5,109000,109000,Decrease
-113.4202885,53.62944116,6,MCCONACHIE AREA,0,0,0,0,0,0,276997.8,127000,127000,Decrease
-113.4395917,53.63235337,6,MCCONACHIE AREA,0,0,0,0,0,0,2009897.2,9365000,8660000,Decrease
-113.4451342,53.62895685,6,SCHONSEE,0,1,0,1,0,0,35864,270500,273500,Increase
-113.5107816,53.6009148,6,SCHONSEE,0,0,0,0,0,0,35840,256000,259000,Increase
-113.4498719,53.62961672,6,SCHONSEE,0,0,0,0,0,0,35839.5,256000,259000,Increase
-113.4838993,53.62896851,3,LAGO LINDO,0,0,0,0,0,0,747.4,2500,2500,Decrease
-113.4879258,53.62901276,3,LAGO LINDO,0,0,0,0,0,0,731.7,2500,2500,Decrease
-113.5320233,53.62904052,3,RAPPERSWIL,0,0,0,0,0,0,42606.5,19500,19500,Decrease
-113.5497298,53.6317615,3,ALBANY,0,0,0,0,0,0,92558.4,42500,42500,Decrease
-113.5532,53.62898215,3,ALBANY,0,0,0,0,0,0,8080.7,3500,3500,Decrease
-113.5519911,53.63101518,3,ALBANY,0,0,0,0,0,0,677990.3,311500,311500,Decrease
-113.553678,53.6289071,3,ALBANY,0,0,0,0,0,0,828.2,500,500,Decrease
-113.5537413,53.62898866,3,ALBANY,0,0,0,0,0,0,4110.8,14000,14000,Decrease
-113.5562941,53.62836448,3,CARLTON,0,0,0,0,0,0,53951,24500,24500,Decrease
-113.5518656,53.63265912,3,ALBANY,0,0,0,0,0,0,123948.1,57000,57000,Decrease
-113.5602914,53.63127284,6,ALBANY,0,0,0,0,0,0,317280.3,145500,145500,Decrease
-113.5647793,53.62821159,6,ANTHONY HENDAY RAMPART,0,0,0,0,0,0,60059.9,0,0,Decrease
-113.564632,53.628354,6,ANTHONY HENDAY RAMPART,0,0,0,0,0,0,59201.5,27000,27000,Decrease
-113.568909,53.62772782,3,ANTHONY HENDAY RAMPART,0,0,0,0,0,0,162318.3,74500,500,Decrease
-113.5804856,53.62935495,6,ANTHONY HENDAY RAMPART,0,0,0,0,0,0,476049.3,218500,191000,Decrease
-113.6090313,53.51343426,3,ELMWOOD,0,0,0,0,0,0,99.9,500,500,Decrease
-113.6098272,53.53945132,5,GLENWOOD,0,0,0,0,0,0,8241.5,203000,210000,Increase
-113.6088264,53.53989735,5,GLENWOOD,0,0,0,0,0,0,8099.4,192500,197500,Increase
-113.6048917,53.56950662,5,NORWESTER INDUSTRIAL,0,0,0,0,0,0,26895.3,233500,244500,Increase
-113.6103617,53.56891351,5,NORWESTER INDUSTRIAL,0,0,0,0,0,0,13503.2,117500,121000,Increase
-113.3977344,53.62863914,6,CY BECKER,0,0,0,0,0,0,7609.1,43000,517000,Increase
-113.611002,53.564421,5,NORWESTER INDUSTRIAL,0,0,0,0,0,0,26361.7,214000,221500,Increase
-113.6109929,53.56441361,5,NORWESTER INDUSTRIAL,0,0,0,0,0,0,2375,24500,25000,Increase
-113.6048959,53.56500468,5,NORWESTER INDUSTRIAL,0,0,0,0,0,0,35535.2,279000,290000,Increase
-113.6107076,53.57095894,5,CARLETON SQUARE INDUSTRIAL,0,0,0,0,0,0,49913,1042500,891500,Decrease
-113.4013972,53.62926282,3,CY BECKER,0,0,0,0,0,0,53998,24500,24500,Decrease
-113.4022724,53.62934582,1,CY BECKER,0,1,0,1,0,0,5794.8,459000,464500,Increase
-113.612369,53.54034021,5,GLENWOOD,0,0,0,0,0,0,8104.8,186500,191000,Increase
-113.6132905,53.54926401,5,YOUNGSTOWN INDUSTRIAL,0,0,0,0,0,0,3836.8,41000,42000,Increase
-113.6133049,53.55092871,5,YOUNGSTOWN INDUSTRIAL,0,0,0,0,0,0,149.9,2000,2000,Decrease
-113.6132596,53.55117568,5,YOUNGSTOWN INDUSTRIAL,0,0,0,0,0,0,150,2000,2000,Decrease
-113.6122207,53.55097912,5,YOUNGSTOWN INDUSTRIAL,0,0,0,0,0,0,64774.9,1194000,1248000,Increase
-113.6131214,53.55141336,5,YOUNGSTOWN INDUSTRIAL,0,0,0,0,0,0,148.2,2000,2000,Decrease
-113.6121635,53.55151809,4,YOUNGSTOWN INDUSTRIAL,0,0,0,0,0,0,41702.2,840000,928000,Increase
-113.6125449,53.55212588,5,YOUNGSTOWN INDUSTRIAL,0,0,0,0,0,0,145.7,2000,2000,Decrease
-113.4578072,53.44722743,6,SATOO,0,0,0,0,0,0,10345.4,4500,4500,Decrease
-113.4579774,53.44774491,6,SATOO,0,0,0,0,0,0,3509.1,1500,1500,Decrease
-113.4711464,53.44844644,5,EDMONTON RESEARCH AND DEVEL PARK,0,0,0,0,0,0,165146.7,2952000,3150000,Increase
-113.4732421,53.44856803,5,EDMONTON RESEARCH AND DEVEL PARK,0,0,0,0,0,0,154341.1,2779000,2963000,Increase
-113.3215802,53.57219377,6,CLOVER BAR AREA,0,0,0,0,0,0,59808.9,27500,27500,Decrease
-113.3087173,53.58093994,5,CLOVER BAR AREA,0,0,0,0,0,0,236884.3,475000,515500,Increase
-113.3128491,53.58326285,6,CLOVER BAR AREA,0,0,0,0,0,0,670522.6,308000,308000,Decrease
-113.3193245,53.58512568,3,CLOVER BAR AREA,0,0,0,0,0,0,33375.5,15000,15000,Decrease
-113.3226975,53.58844271,6,CLOVER BAR AREA,0,0,0,0,0,0,2825409.3,5166000,5694000,Increase
-113.3185234,53.58582847,3,CLOVER BAR AREA,0,0,0,0,0,0,367804.8,169000,169000,Decrease
-113.3270296,53.58985065,6,CLOVER BAR AREA,0,0,0,0,0,0,2916191,0,0,Decrease
-113.321673,53.590832,6,CLOVER BAR AREA,0,0,0,0,0,0,2916191,21000,21000,Decrease
-113.3174424,53.59176609,3,CLOVER BAR AREA,0,0,0,0,0,0,421579.9,193500,193500,Decrease
-113.31786,53.5970299,6,CLOVER BAR AREA,0,0,0,0,0,0,2047.5,500,500,Decrease
-113.3167467,53.59870651,6,CLOVER BAR AREA,0,0,0,0,0,0,1486809.1,500,0,Decrease
-113.3169692,53.60069369,6,CLOVER BAR AREA,0,0,0,0,0,0,887897,408000,408000,Decrease
-113.3174642,53.60172092,6,CLOVER BAR AREA,0,0,0,0,0,0,81786.3,37500,37500,Decrease
-113.3199598,53.60083653,6,CLOVER BAR AREA,0,0,0,0,0,0,58020.5,26500,26500,Decrease
-113.3215384,53.60605063,6,RURAL NORTH EAST SOUTH STURGEON,1,1,1,1,0,0,970056.4,818500,820500,Increase
-113.3185086,53.60988616,6,RURAL NORTH EAST SOUTH STURGEON,0,1,1,4,0,0,907761.2,1439500,1440000,Increase
-113.3174289,53.62334551,6,RURAL NORTH EAST SOUTH STURGEON,0,0,0,0,0,0,1948043.1,598500,872000,Increase
-113.3157518,53.64058449,6,RURAL NORTH EAST SOUTH STURGEON,0,1,1,1,0,0,2389184.6,520500,520000,Decrease
-113.3096463,53.64180748,6,RURAL NORTH EAST SOUTH STURGEON,0,1,1,1,0,0,744620.7,756500,758000,Increase
-113.32059,53.64515445,6,RURAL NORTH EAST SOUTH STURGEON,0,0,0,1,0,0,9559.6,26500,26500,Decrease
-113.325475,53.6467591,6,RURAL NORTH EAST SOUTH STURGEON,0,1,0,1,0,0,5182146.4,439000,439000,Decrease
-113.3139069,53.6467338,6,RURAL NORTH EAST SOUTH STURGEON,0,0,0,0,0,0,6958934.9,50500,50500,Decrease
-113.3278754,53.64822832,6,RURAL NORTH EAST SOUTH STURGEON,0,0,0,0,0,0,298329.8,2000,2000,Decrease
-113.3208478,53.65088444,6,RURAL NORTH EAST SOUTH STURGEON,0,1,1,1,0,0,96870.6,418000,388500,Decrease
-113.3139822,53.65440823,6,RURAL NORTH EAST SOUTH STURGEON,0,0,0,0,0,0,388388.2,2500,2500,Decrease
-113.3231041,53.65352111,6,RURAL NORTH EAST HORSE HILL,0,0,0,0,0,0,1773804.9,12500,12500,Decrease
-113.3138251,53.66001904,6,RURAL NORTH EAST HORSE HILL,0,0,0,3,0,0,870927.3,435500,435000,Decrease
-113.3138177,53.66092657,6,RURAL NORTH EAST HORSE HILL,0,1,1,2,0,0,870944.2,608500,609500,Increase
-113.3138065,53.66228788,6,RURAL NORTH EAST HORSE HILL,0,0,0,0,0,0,1742216.4,12500,12500,Decrease
-113.3759302,53.4412159,6,LAUREL,0,0,0,0,0,0,2897677.2,863500,13497000,Increase
-113.3628024,53.43283434,6,ANTHONY HENDAY SOUTHEAST,0,0,0,0,0,0,1560286.5,2500,2500,Decrease
-113.3692355,53.5409383,6,ANTHONY HENDAY SOUTHEAST,0,0,0,0,0,0,1206634.4,8500,8500,Decrease
-113.373861,53.431256,6,ANTHONY HENDAY SOUTHEAST,0,0,0,0,0,0,3008297.7,21500,21500,Decrease
-113.3752132,53.43396027,6,ANTHONY HENDAY SOUTHEAST,0,0,0,0,0,0,3503895.8,225000,225000,Decrease
-113.363029,53.443165,6,MEADOWS AREA,0,0,0,0,0,0,189934.5,87000,87000,Decrease
-113.3605618,53.44284651,6,ANTHONY HENDAY SOUTHEAST,0,0,0,2,0,0,3839560.4,669500,146500,Decrease
-113.3698486,53.44217022,6,LAUREL,0,0,0,0,0,0,184377.3,84500,84500,Decrease
-113.3613893,53.44423983,6,MEADOWS AREA,0,0,0,0,0,0,2962265.6,457000,204000,Decrease
-113.3753325,53.44483872,6,LAUREL,0,0,0,0,0,0,3431966.1,25000,14703000,Increase
-113.3723561,53.44917352,6,LAUREL,0,0,0,0,0,0,2485243.8,12940000,12850000,Decrease
-113.3671549,53.429526,6,RURAL SOUTH EAST,0,0,0,0,0,0,1932520.9,14000,14000,Decrease
-113.3620695,53.43464565,6,RURAL SOUTH EAST,0,0,0,0,0,0,1932534.5,0,500,Increase
-113.3655945,53.43760292,6,ANTHONY HENDAY SOUTHEAST,0,0,0,0,0,0,1905502.9,509500,225500,Decrease
-113.3691264,53.4398813,6,ANTHONY HENDAY SOUTHEAST,0,0,0,0,0,0,796529.4,5500,5500,Decrease
-113.3595337,53.43758406,6,RURAL SOUTH EAST,0,0,0,0,0,0,1592113.8,0,500,Increase
-113.3690266,53.441197,6,RURAL SOUTH EAST,0,0,0,0,0,0,1592090,11500,11500,Decrease
-113.3752122,53.4375907,6,ANTHONY HENDAY SOUTHEAST,0,0,0,0,0,0,2945951.3,984500,304000,Decrease
-113.3691918,53.4412022,6,ANTHONY HENDAY SOUTHEAST,0,0,0,0,0,0,804064.1,5500,5500,Decrease
-113.3788321,53.43863401,6,LAUREL,0,0,0,0,0,0,562609.3,4000,2666000,Increase
-113.3573549,53.43967064,6,RURAL SOUTH EAST,0,0,0,0,0,0,52420.2,0,0,Decrease
-113.3688009,53.43990016,6,ANTHONY HENDAY SOUTHEAST,0,0,0,0,0,0,5972,2500,2500,Decrease
-113.3704551,53.4404323,6,ANTHONY HENDAY SOUTHEAST,0,0,0,0,0,0,10010.4,500,500,Decrease
-113.3704551,53.44043233,6,ANTHONY HENDAY SOUTHEAST,0,0,0,0,0,0,420806.9,188500,104500,Decrease
-113.3622969,53.46512809,6,TAMARACK,1,1,1,13,0,0,6250561.2,1846500,1856000,Increase
-113.3698828,53.47553838,3,WILD ROSE,0,0,0,0,0,0,38300.9,17500,17500,Decrease
-113.3663333,53.48302306,5,SOUTHEAST (ANNEXED) INDUSTRIAL,0,0,0,0,0,0,32905.4,163000,173500,Increase
-113.3722532,53.48774508,5,SOUTHEAST (ANNEXED) INDUSTRIAL,0,0,0,0,0,0,86457.6,375000,403000,Increase
-113.3627053,53.4867443,6,MAPLE RIDGE INDUSTRIAL,0,0,0,0,0,0,2006074.8,14500,14500,Decrease
-113.3627053,53.48674426,6,MAPLE RIDGE INDUSTRIAL,0,0,0,0,0,0,5510943.9,10113500,10113500,Decrease
-113.362861,53.492111,5,MAPLE RIDGE INDUSTRIAL,0,0,0,0,0,0,3470863.1,25000,0,Decrease
-113.3710432,53.49095126,5,SOUTHEAST (ANNEXED) INDUSTRIAL,0,0,0,0,0,0,356701.7,3077000,3352500,Increase
-113.3629581,53.4957205,6,MAPLE RIDGE INDUSTRIAL,0,0,0,0,0,0,3471082.2,25000,0,Decrease
-113.3728932,53.49505867,5,SOUTHEAST (ANNEXED) INDUSTRIAL,1,1,0,1,0,0,803151.8,6150000,6743500,Increase
-113.3693875,53.49900985,5,SOUTHEAST (ANNEXED) INDUSTRIAL,0,0,0,0,0,0,18102.9,110500,117000,Increase
-113.3707381,53.49900573,5,SOUTHEAST (ANNEXED) INDUSTRIAL,0,0,0,0,0,0,247668.5,1144500,1242500,Increase
-113.3664689,53.50502186,3,SOUTHEAST (ANNEXED) INDUSTRIAL,0,0,0,0,0,0,439738.4,202000,202000,Decrease
-113.3687469,53.50834081,5,SOUTHEAST (ANNEXED) INDUSTRIAL,0,0,0,0,0,0,899.8,7500,7500,Decrease
-113.364668,53.51197,5,SOUTHEAST (ANNEXED) INDUSTRIAL,0,0,0,0,0,0,5887,60000,62000,Increase
-113.4116975,53.51218128,5,WEIR INDUSTRIAL,0,0,0,0,0,0,34018.9,288000,302500,Increase
-113.3717118,53.51195087,5,SOUTHEAST (ANNEXED) INDUSTRIAL,0,0,0,0,0,0,19957.2,178500,186500,Increase
-113.3692801,53.5118303,5,SOUTHEAST (ANNEXED) INDUSTRIAL,0,0,0,0,0,0,70251.4,550000,582000,Increase
-113.3711614,53.51198392,5,SOUTHEAST (ANNEXED) INDUSTRIAL,0,0,0,0,0,0,7422.8,72000,74500,Increase
-113.3684336,53.51568422,3,SOUTHEAST (ANNEXED) INDUSTRIAL,0,0,0,0,0,0,7842.6,3500,3500,Decrease
-113.3579322,53.57429494,5,CLOVER BAR AREA,0,0,0,0,0,0,325736.7,2213500,2409500,Increase
-113.3615168,53.581303,5,CLOVER BAR AREA,0,0,0,1,0,0,4950567.1,5004500,5488500,Increase
-113.3627875,53.43056973,6,RURAL SOUTH EAST,0,0,0,0,0,0,2851028.7,20500,20500,Decrease
-113.3738611,53.43125732,6,RURAL SOUTH EAST,0,0,0,0,0,0,1336308.1,9500,9500,Decrease
-113.3707254,53.42120321,6,RURAL SOUTH EAST,0,0,0,0,0,0,884522.8,6000,6000,Decrease
-113.3627736,53.4211925,6,RURAL SOUTH EAST,0,0,0,0,0,0,6295632.5,46000,46000,Decrease
-113.375241,53.41846814,6,RURAL SOUTH EAST,0,0,0,0,0,0,1709840.5,12500,12500,Decrease
-113.3675791,53.42062046,6,RURAL SOUTH EAST,1,1,1,2,1,0,218523.5,838000,839500,Increase
-113.3738611,53.42947805,6,RURAL SOUTH EAST,1,1,0,2,0,0,1336242.4,559500,559000,Decrease
-113.3682687,53.42946657,6,RURAL SOUTH EAST,0,1,1,1,0,0,72763.6,577500,578500,Increase
-113.3683892,53.42878875,6,RURAL SOUTH EAST,0,1,1,2,0,0,119811.3,565500,566000,Increase
-113.3661526,53.42919476,6,RURAL SOUTH EAST,0,0,0,0,0,0,67892.8,31000,31000,Decrease
-113.3606167,53.42695464,6,RURAL SOUTH EAST,0,0,0,0,0,0,2537532.8,18500,18500,Decrease
-113.3664632,53.42635451,6,RURAL SOUTH EAST,1,1,1,3,1,0,363870.7,1633500,1664500,Increase
-113.366483,53.42519306,6,RURAL SOUTH EAST,0,0,0,2,0,0,33957,379500,353500,Decrease
-113.375236,53.41577224,6,RURAL SOUTH EAST,0,0,0,0,0,0,3463026.5,25000,25000,Decrease
-113.3627832,53.4139676,6,RURAL SOUTH EAST,1,1,0,4,0,0,6959451.4,603500,605000,Increase
-113.3752294,53.41216422,6,RURAL SOUTH EAST,0,0,0,0,0,0,3462128,25000,25000,Decrease
-113.3627769,53.40854885,6,RURAL SOUTH EAST,0,0,0,0,0,0,3482397,25000,25000,Decrease
-113.3627703,53.40494082,6,RURAL SOUTH EAST,0,0,0,0,0,0,3468656.3,25000,25000,Decrease
-113.3752181,53.40424276,6,RURAL SOUTH EAST,0,0,0,0,0,0,2129232.2,15500,15500,Decrease
-113.3752121,53.40241403,6,RURAL SOUTH EAST,1,1,1,2,0,0,1380380.6,684500,10000,Decrease
-113.3752023,53.39880149,6,RURAL SOUTH EAST,1,1,0,7,0,0,5559674.4,574000,577000,Increase
-113.3627595,53.39952428,6,RURAL SOUTH EAST,1,0,0,3,0,0,6753147.8,538000,541000,Increase
-113.6172681,53.45339361,6,RIVER VALLEY WINDEMERE,0,0,0,0,0,0,313934.2,144000,144000,Decrease
-113.6148938,53.45159999,3,WINDERMERE,0,0,0,0,0,0,4675.5,2000,2000,Decrease
-113.6136886,53.43662298,6,ANTHONY HENDAY TERWILLEGAR,0,0,0,0,0,0,738824.1,339500,339500,Decrease
-113.6091612,53.43913058,6,ANTHONY HENDAY TERWILLEGAR,0,0,0,0,0,0,182231.4,83500,83500,Decrease
-113.6163738,53.4566145,6,ANTHONY HENDAY TERWILLEGAR,0,0,0,0,0,0,545627.2,250500,250500,Decrease
-113.6189426,53.4549603,6,RIVER VALLEY WINDEMERE,0,0,0,0,0,0,90343.9,41500,41500,Decrease
-113.6154623,53.45829422,6,ANTHONY HENDAY TERWILLEGAR,0,0,0,0,0,0,22287.2,10000,10000,Decrease
-113.6135354,53.50634097,6,RIVER VALLEY LESSARD NORTH,0,0,0,0,0,0,109621,50000,50000,Decrease
-113.6143683,53.50656831,6,RIVER VALLEY LESSARD NORTH,0,0,0,0,0,0,32348.9,14500,14500,Decrease
-113.6132479,53.50675339,6,WESTRIDGE,0,0,0,0,0,0,3399.9,1500,1500,Decrease
-113.6144119,53.51448513,6,ELMWOOD,0,0,0,0,0,0,102901.4,47000,47000,Decrease
-113.6149168,53.54666333,5,YOUNGSTOWN INDUSTRIAL,0,0,0,0,0,0,8957.6,87000,90500,Increase
-113.614825,53.54728307,3,YOUNGSTOWN INDUSTRIAL,0,0,0,0,0,0,913.6,3000,3000,Decrease
-113.6147997,53.54767388,3,YOUNGSTOWN INDUSTRIAL,0,0,0,0,0,0,21.2,500,500,Decrease
-113.6124488,53.55431364,4,YOUNGSTOWN INDUSTRIAL,0,0,0,0,0,0,98592.2,1669000,1844500,Increase
-113.6139137,53.55479014,4,YOUNGSTOWN INDUSTRIAL,0,0,0,0,0,0,93914.3,1680500,4462000,Increase
-113.6139139,53.55550453,4,YOUNGSTOWN INDUSTRIAL,0,0,0,0,0,0,96463.9,1719500,2114500,Increase
-113.6164542,53.56356186,5,ARMSTRONG INDUSTRIAL,0,0,0,0,0,0,56109.2,1125500,1187500,Increase
-113.6170607,53.57432221,5,KINOKAMAU PLAINS AREA,0,0,0,0,0,0,198289.1,996000,1149500,Increase
-113.6228656,53.57401715,5,KINOKAMAU PLAINS AREA,0,0,0,0,0,0,158000.4,423000,916000,Increase
-113.6145455,53.57594058,5,KINOKAMAU PLAINS AREA,0,0,0,0,0,0,2995.5,14000,13500,Decrease
-113.6211228,53.58025237,6,KINOKAMAU PLAINS AREA,0,0,0,0,0,0,3942436.9,5006500,11835000,Increase
-113.6249555,53.5813742,6,KINOKAMAU PLAINS AREA,0,0,0,0,0,0,2703874.9,1044500,1044500,Decrease
-113.6165242,53.58843286,5,KINOKAMAU PLAINS AREA,0,0,0,0,0,0,388609.2,1813500,1950500,Increase
-113.6120806,53.59093459,5,KINOKAMAU PLAINS AREA,0,0,0,0,0,0,21645.3,179000,185500,Increase
-113.6139886,53.59358935,5,MISTATIM INDUSTRIAL,0,0,0,0,0,0,265272.1,169000,181000,Increase
-113.61395,53.59702409,5,MISTATIM INDUSTRIAL,0,0,0,0,0,0,861320.7,4332000,4334500,Increase
-113.616621,53.5998982,6,ANTHONY HENDAY MISTATIM,0,0,0,0,0,0,4567384.5,2100000,1544000,Decrease
-113.6174414,53.60074647,5,MISTATIM INDUSTRIAL,0,0,0,0,0,0,264034.1,2849000,3009500,Increase
-113.6151307,53.5996235,6,ANTHONY HENDAY MISTATIM,0,0,0,0,0,0,829885,381500,365500,Decrease
-113.6061966,53.60775492,6,ANTHONY HENDAY MISTATIM,0,0,0,0,0,0,2877608.5,1323000,1323000,Decrease
-113.6122128,53.6077566,6,ANTHONY HENDAY MISTATIM,0,0,0,1,0,0,2295450.2,1058500,976000,Decrease
-113.6196111,53.60813977,6,ANTHONY HENDAY MISTATIM,0,0,0,0,0,0,1858613.2,854500,705500,Decrease
-113.6156382,53.42234131,6,WINDERMERE,0,0,0,0,0,0,180917.9,795000,33000,Decrease
-113.6208805,53.41934321,6,KESWICK AREA,0,0,0,0,0,0,3513961.2,21170500,21170500,Decrease
-113.6208927,53.41391336,6,KESWICK AREA,0,0,0,0,0,0,6559405.6,47500,47500,Decrease
-113.6130026,53.41708937,6,GLENRIDDING AREA,1,1,1,1,1,0,215213.7,1704500,1724000,Increase
-113.6162626,53.41352115,6,KESWICK AREA,0,0,0,0,0,0,426466.4,2779000,2779000,Decrease
-113.6084263,53.4139338,6,GLENRIDDING AREA,0,0,0,0,0,0,3426152.7,25000,25000,Decrease
-113.6084263,53.41393379,6,GLENRIDDING AREA,0,0,0,0,0,0,6796530.8,1158500,1158500,Decrease
-113.6209038,53.40849249,6,WINDERMERE AREA,0,0,0,0,0,0,3486753.1,25000,25000,Decrease
-113.6052355,53.40672087,6,GLENRIDDING AREA,0,0,0,0,0,0,3977488.3,29000,29000,Decrease
-113.6209096,53.40488007,6,WINDERMERE AREA,0,0,0,0,0,0,3500670.8,25500,25500,Decrease
-113.6113208,53.40597251,6,GLENRIDDING AREA,0,0,0,1,0,1,2659015.1,96500,78500,Decrease
-113.6066872,53.40357601,6,GLENRIDDING AREA,1,1,1,2,1,0,356735.7,1102000,1134500,Increase
-113.6114603,53.40129791,6,GLENRIDDING AREA,0,0,0,0,0,0,1719675.2,12500,12500,Decrease
-113.6114643,53.39859982,6,GLENRIDDING AREA,0,0,0,0,0,0,859267,6000,6000,Decrease
-113.6209182,53.39945244,6,WINDERMERE AREA,1,1,1,6,0,0,7028693.4,1037000,1044000,Increase
-113.6174538,53.51751869,3,THORNCLIFF,0,0,0,0,0,0,5202.6,18000,18000,Decrease
-113.4938213,53.6338318,6,BATURYN,0,0,0,0,0,0,2144.4,500,500,Decrease
-113.617689,53.49422318,3,RIVER VALLEY OLESKIW,0,0,0,0,0,0,90452.2,41500,41500,Decrease
-113.62096,53.494552,6,GARIEPY,0,0,0,0,0,0,6177.1,2500,2500,Decrease
-113.623407,53.49832548,3,CALLINGWOOD SOUTH,0,0,0,0,0,0,83770.7,992000,992000,Decrease
-113.6216759,53.5059428,3,CALLINGWOOD NORTH,0,0,0,0,0,0,750950.8,345000,345000,Decrease
-113.6192907,53.50859695,6,CALLINGWOOD NORTH,0,0,0,0,0,0,7767.5,3500,3500,Decrease
-113.6171879,53.50859922,3,CALLINGWOOD NORTH,0,0,0,0,0,0,15769,54500,54500,Decrease
-113.6158941,53.54694729,5,STONE INDUSTRIAL,0,0,0,0,0,0,29928.3,256500,269000,Increase
-113.6183756,53.54679798,5,STONE INDUSTRIAL,0,0,0,0,0,0,3685.4,36500,37500,Increase
-113.6180822,53.55498325,5,MCNAMARA INDUSTRIAL,0,0,0,0,0,0,5062.6,49000,49500,Increase
-113.6215821,53.51060811,6,CALLINGWOOD NORTH,0,0,0,0,0,0,1999.1,500,500,Decrease
-113.4939283,53.63637077,3,ELSINORE,0,0,0,0,0,0,3255.4,1000,1000,Decrease
-113.4970647,53.63751171,3,ELSINORE,0,0,0,0,0,0,4101,1500,1500,Decrease
-113.4973591,53.6374815,3,ELSINORE,0,0,0,0,0,0,2372.2,1000,1000,Decrease
-113.4975577,53.63745537,3,ELSINORE,0,0,0,0,0,0,979.5,500,500,Decrease
-113.6249624,53.49096631,6,GARIEPY,0,0,0,0,0,0,9451.6,4000,4000,Decrease
-113.6234024,53.49129389,6,GARIEPY,0,0,0,0,0,0,2217.4,1000,1000,Decrease
-113.6228137,53.5097134,3,CALLINGWOOD NORTH,0,0,0,0,0,0,5356.1,2000,2000,Decrease
-113.6221609,53.51078067,6,CALLINGWOOD NORTH,0,0,0,0,0,0,2611.2,1000,1000,Decrease
-113.6213414,53.5462997,5,STONE INDUSTRIAL,0,0,0,0,0,0,71481.4,1320000,1380500,Increase
-113.6213415,53.54685683,5,STONE INDUSTRIAL,0,0,0,0,0,0,71487.3,1304000,1364500,Increase
-113.6213417,53.54741396,5,STONE INDUSTRIAL,0,0,0,0,0,0,71481.4,1303500,1364000,Increase
-113.6211989,53.4267666,3,WINDERMERE,0,0,0,0,0,0,146263.3,67000,67000,Decrease
-113.6221854,53.55702261,5,MCNAMARA INDUSTRIAL,0,0,0,0,0,0,57491.6,1073500,1120500,Increase
-113.6241384,53.58502441,3,KINOKAMAU PLAINS AREA,0,0,0,0,0,0,8529.8,29500,29500,Decrease
-113.6220449,53.58610511,3,KINOKAMAU PLAINS AREA,0,0,0,0,0,0,297645.9,136500,136500,Decrease
-113.6252352,53.58732375,5,KINOKAMAU PLAINS AREA,0,0,0,0,0,0,1468874.8,1648500,1777000,Increase
-113.6186286,53.42212624,6,WINDERMERE,0,0,0,0,0,0,656015.9,5546000,5655500,Increase
-113.4992942,53.63879031,3,ELSINORE,0,0,0,0,0,0,35518.6,16000,16000,Decrease
-113.4990379,53.64016183,3,ELSINORE,0,0,0,0,0,0,233647.5,107000,107000,Decrease
-113.5000776,53.63908787,3,ELSINORE,0,0,0,0,0,0,46801.9,21500,21500,Decrease
-113.5059678,53.64153401,3,ELSINORE,0,0,0,0,0,0,459616.9,211000,211000,Decrease
-113.5110656,53.64050359,3,CHAMBERY,0,0,0,0,0,0,168398.4,77000,77000,Decrease
-113.6235155,53.55087592,5,MCNAMARA INDUSTRIAL,0,0,0,0,0,0,65525.6,1206500,1261000,Increase
